,mmsi,position,lon,lat,tstamp,speed
57,333333333,"[104.0706, 1.290305]",104.0706,1.290305,2023-06-03 10:23:00,0.0
58,333333333,"[104.0704, 1.290445]",104.0704,1.290445,2023-06-03 11:23:00,0.0
59,333333333,"[104.0706, 1.29036]",104.0706,1.29036,2023-06-03 12:24:00,0.0
60,333333333,"[104.07, 1.29]",104.07,1.29,2023-06-03 13:31:00,0.0
61,333333333,"[104.0713, 1.291387]",104.0713,1.291387,2023-06-03 14:35:00,0.1
62,333333333,"[103.955, 1.240383]",103.955,1.240383,2023-06-03 15:34:00,10.6
63,333333333,"[103.7752, 1.158977]",103.7752,1.158977,2023-06-03 16:34:00,12.5
64,333333333,"[103.551, 1.205168]",103.551,1.205168,2023-06-03 17:33:00,14.4
65,333333333,"[103.3091, 1.316128]",103.3091,1.316128,2023-06-03 18:33:00,17.0
66,333333333,"[103.0667, 1.486667]",103.0667,1.486667,2023-06-03 19:34:00,17.0
67,333333333,"[102.8333, 1.665]",102.8333,1.665,2023-06-03 20:34:00,17.0
68,333333333,"[102.5789, 1.797408]",102.5789,1.797408,2023-06-03 21:34:00,15.7
69,333333333,"[102.3464, 1.918307]",102.3464,1.918307,2023-06-03 22:33:00,15.7
70,333333333,"[102.1431, 2.067715]",102.1431,2.067715,2023-06-03 23:33:00,14.5
71,333333333,"[101.9597, 2.223538]",101.9597,2.223538,2023-06-04 00:32:00,14.8
72,333333333,"[101.764, 2.377488]",101.764,2.377488,2023-06-04 01:32:00,15.5
73,333333333,"[101.5564, 2.542005]",101.5564,2.542005,2023-06-04 02:31:00,16.4
74,333333333,"[101.3033, 2.673685]",101.3033,2.673685,2023-06-04 03:31:00,17.7
75,333333333,"[101.0217, 2.808333]",101.0217,2.808333,2023-06-04 04:34:00,17.0
76,333333333,"[100.8217, 3.008333]",100.8217,3.008333,2023-06-04 05:34:00,16.0
77,333333333,"[100.6217, 3.21]",100.6217,3.21,2023-06-04 06:37:00,15.0
78,333333333,"[100.44, 3.39]",100.44,3.39,2023-06-04 07:37:00,14.0
79,333333333,"[100.255, 3.566667]",100.255,3.566667,2023-06-04 08:37:00,15.0
80,333333333,"[100.0733, 3.756667]",100.0733,3.756667,2023-06-04 09:37:00,16.0
81,333333333,"[99.865, 3.941667]",99.865,3.941667,2023-06-04 10:37:00,17.0
82,333333333,"[99.62, 4.133333]",99.62,4.133333,2023-06-04 11:40:00,18.0
83,333333333,"[99.36075, 4.306684]",99.36075,4.306684,2023-06-04 12:41:00,18.2
84,333333333,"[99.12119, 4.494277]",99.12119,4.494277,2023-06-04 13:42:00,17.8
85,333333333,"[98.88122, 4.662275]",98.88122,4.662275,2023-06-04 14:41:00,17.6
86,333333333,"[98.64186, 4.823741]",98.64186,4.823741,2023-06-04 15:42:00,17.1
87,333333333,"[98.40862, 4.982373]",98.40862,4.982373,2023-06-04 16:42:00,16.6
88,333333333,"[98.17442, 5.134148]",98.17442,5.134148,2023-06-04 17:41:00,17.0
89,333333333,"[97.95, 5.33]",97.95,5.33,2023-06-04 18:43:00,17.0
90,333333333,"[97.66458, 5.52906]",97.66458,5.52906,2023-06-04 19:52:00,18.4
91,333333333,"[97.37064, 5.623877]",97.37064,5.623877,2023-06-04 20:52:00,18.8
92,333333333,"[97.07343, 5.690843]",97.07343,5.690843,2023-06-04 21:52:00,17.6
93,333333333,"[96.786, 5.7392]",96.786,5.7392,2023-06-04 22:52:00,17.1
94,333333333,"[96.50214, 5.806967]",96.50214,5.806967,2023-06-04 23:52:00,17.4
95,333333333,"[96.21167, 5.845]",96.21167,5.845,2023-06-05 00:52:00,17.0
96,333333333,"[95.93117, 5.905838]",95.93117,5.905838,2023-06-05 01:52:00,17.0
97,333333333,"[95.65424, 5.971766]",95.65424,5.971766,2023-06-05 02:52:00,16.1
98,333333333,"[95.37899, 6.001895]",95.37899,6.001895,2023-06-05 03:52:00,16.7
99,333333333,"[95.07833, 6.0]",95.07833,6.0,2023-06-05 04:55:00,17.0
100,333333333,"[94.79694, 5.99572]",94.79694,5.99572,2023-06-05 05:55:00,16.0
101,333333333,"[94.51833, 5.986667]",94.51833,5.986667,2023-06-05 06:58:00,15.0
102,333333333,"[94.25667, 5.968333]",94.25667,5.968333,2023-06-05 07:58:00,15.0
103,333333333,"[93.98244, 5.964907]",93.98244,5.964907,2023-06-05 09:00:00,14.9
104,333333333,"[93.71833, 5.965]",93.71833,5.965,2023-06-05 10:04:00,15.0
105,333333333,"[93.45333, 5.958333]",93.45333,5.958333,2023-06-05 11:07:00,15.0
106,333333333,"[93.21167, 5.94]",93.21167,5.94,2023-06-05 12:07:00,13.0
107,333333333,"[92.97833, 5.936666]",92.97833,5.936666,2023-06-05 13:07:00,14.0
108,333333333,"[92.7085, 5.924865]",92.7085,5.924865,2023-06-05 14:11:00,15.5
109,333333333,"[92.44, 5.916667]",92.44,5.916667,2023-06-05 15:13:00,15.0
110,333333333,"[92.18166, 5.91]",92.18166,5.91,2023-06-05 16:13:00,15.0
111,333333333,"[91.92126, 5.901942]",91.92126,5.901942,2023-06-05 17:15:00,15.3
112,333333333,"[91.66561, 5.893267]",91.66561,5.893267,2023-06-05 18:15:00,15.4
113,333333333,"[91.40524, 5.885368]",91.40524,5.885368,2023-06-05 19:15:00,15.6
114,333333333,"[91.14167, 5.876667]",91.14167,5.876667,2023-06-05 20:16:00,15.0
115,333333333,"[90.88167, 5.866667]",90.88167,5.866667,2023-06-05 21:19:00,14.0
116,333333333,"[90.64167, 5.868333]",90.64167,5.868333,2023-06-05 22:19:00,14.0
117,333333333,"[90.395, 5.853333]",90.395,5.853333,2023-06-05 23:19:00,14.0
118,333333333,"[90.15, 5.836667]",90.15,5.836667,2023-06-06 00:19:00,14.0
119,333333333,"[89.88667, 5.831666]",89.88667,5.831666,2023-06-06 01:25:00,13.0
120,333333333,"[89.65334, 5.825]",89.65334,5.825,2023-06-06 02:25:00,14.0
121,333333333,"[89.40334, 5.816667]",89.40334,5.816667,2023-06-06 03:25:00,15.0
122,333333333,"[89.135, 5.805]",89.135,5.805,2023-06-06 04:28:00,15.0
123,333333333,"[88.85167, 5.795]",88.85167,5.795,2023-06-06 05:34:00,15.0
124,333333333,"[88.59167, 5.786667]",88.59167,5.786667,2023-06-06 06:34:00,15.0
125,333333333,"[88.33743, 5.779783]",88.33743,5.779783,2023-06-06 07:33:00,15.6
126,333333333,"[88.08246, 5.771673]",88.08246,5.771673,2023-06-06 08:33:00,15.2
127,333333333,"[87.81333, 5.761667]",87.81333,5.761667,2023-06-06 09:37:00,14.0
128,333333333,"[87.53667, 5.753334]",87.53667,5.753334,2023-06-06 10:43:00,15.0
129,333333333,"[87.25333, 5.743333]",87.25333,5.743333,2023-06-06 11:49:00,15.0
130,333333333,"[86.99333, 5.735]",86.99333,5.735,2023-06-06 12:49:00,15.0
131,333333333,"[86.73755, 5.727068]",86.73755,5.727068,2023-06-06 13:48:00,15.5
132,333333333,"[86.46833, 5.715]",86.46833,5.715,2023-06-06 14:49:00,15.0
133,333333333,"[86.20333, 5.721667]",86.20333,5.721667,2023-06-06 15:49:00,15.0
134,333333333,"[85.93297, 5.702915]",85.93297,5.702915,2023-06-06 16:51:00,15.7
135,333333333,"[85.66785, 5.690695]",85.66785,5.690695,2023-06-06 17:51:00,15.9
136,333333333,"[85.395, 5.68]",85.395,5.68,2023-06-06 18:52:00,16.0
137,333333333,"[85.12833, 5.67]",85.12833,5.67,2023-06-06 19:52:00,16.0
138,333333333,"[84.85667, 5.66]",84.85667,5.66,2023-06-06 20:52:00,15.0
139,333333333,"[84.59, 5.67]",84.59,5.67,2023-06-06 21:52:00,15.0
140,333333333,"[84.32667, 5.65]",84.32667,5.65,2023-06-06 22:52:00,15.0
141,333333333,"[84.06292, 5.637775]",84.06292,5.637775,2023-06-06 23:52:00,16.0
142,333333333,"[83.79823, 5.634388]",83.79823,5.634388,2023-06-07 00:52:00,15.8
143,333333333,"[83.52279, 5.621755]",83.52279,5.621755,2023-06-07 01:54:00,15.9
144,333333333,"[83.25813, 5.609815]",83.25813,5.609815,2023-06-07 02:54:00,15.5
145,333333333,"[82.99834, 5.598333]",82.99834,5.598333,2023-06-07 03:55:00,15.0
146,333333333,"[82.74, 5.59]",82.74,5.59,2023-06-07 04:55:00,15.0
147,333333333,"[82.47833, 5.58]",82.47833,5.58,2023-06-07 05:55:00,15.0
148,333333333,"[82.20834, 5.571667]",82.20834,5.571667,2023-06-07 06:55:00,16.0
149,333333333,"[81.935, 5.561666]",81.935,5.561666,2023-06-07 07:55:00,15.0
150,333333333,"[81.675, 5.553333]",81.675,5.553333,2023-06-07 08:55:00,15.0
151,333333333,"[81.42, 5.546667]",81.42,5.546667,2023-06-07 09:55:00,15.0
152,333333333,"[81.15307, 5.54789]",81.15307,5.54789,2023-06-07 10:58:00,15.1
153,333333333,"[80.89368, 5.547162]",80.89368,5.547162,2023-06-07 11:58:00,15.5
154,333333333,"[80.59666, 5.55]",80.59666,5.55,2023-06-07 13:04:00,15.0
155,333333333,"[80.32993, 5.551792]",80.32993,5.551792,2023-06-07 14:04:00,16.4
156,333333333,"[80.05, 5.55]",80.05,5.55,2023-06-07 15:04:00,16.0
157,333333333,"[79.77, 5.598333]",79.77,5.598333,2023-06-07 16:07:00,15.0
158,333333333,"[79.515, 5.643333]",79.515,5.643333,2023-06-07 17:07:00,15.0
159,333333333,"[79.265, 5.706666]",79.265,5.706666,2023-06-07 18:07:00,15.0
160,333333333,"[79.00667, 5.756667]",79.00667,5.756667,2023-06-07 19:07:00,15.0
161,333333333,"[78.745, 5.811666]",78.745,5.811666,2023-06-07 20:07:00,15.0
162,333333333,"[78.44167, 5.875]",78.44167,5.875,2023-06-07 21:16:00,16.0
163,333333333,"[78.17333, 5.931667]",78.17333,5.931667,2023-06-07 22:16:00,16.0
164,333333333,"[77.90667, 5.991667]",77.90667,5.991667,2023-06-07 23:16:00,16.0
165,333333333,"[77.63, 6.068333]",77.63,6.068333,2023-06-08 00:19:00,16.0
166,333333333,"[77.34167, 6.146667]",77.34167,6.146667,2023-06-08 01:25:00,16.0
167,333333333,"[77.055, 6.228333]",77.055,6.228333,2023-06-08 02:31:00,16.0
168,333333333,"[76.78667, 6.295]",76.78667,6.295,2023-06-08 03:31:00,16.0
169,333333333,"[76.51, 6.38]",76.51,6.38,2023-06-08 04:37:00,15.0
170,333333333,"[76.26, 6.441667]",76.26,6.441667,2023-06-08 05:37:00,15.0
171,333333333,"[76.00105, 6.513545]",76.00105,6.513545,2023-06-08 06:40:00,15.2
172,333333333,"[75.75333, 6.58]",75.75333,6.58,2023-06-08 07:40:00,15.0
173,333333333,"[75.50166, 6.648334]",75.50166,6.648334,2023-06-08 08:40:00,15.0
174,333333333,"[75.24667, 6.718333]",75.24667,6.718333,2023-06-08 09:40:00,15.0
175,333333333,"[74.97683, 6.793012]",74.97683,6.793012,2023-06-08 10:43:00,16.0
176,333333333,"[74.71833, 6.861667]",74.71833,6.861667,2023-06-08 11:43:00,15.0
177,333333333,"[74.44833, 6.936666]",74.44833,6.936666,2023-06-08 12:49:00,15.0
178,333333333,"[74.16333, 7.015]",74.16333,7.015,2023-06-08 13:58:00,15.0
179,333333333,"[73.90334, 7.086667]",73.90334,7.086667,2023-06-08 15:01:00,15.0
180,333333333,"[73.65334, 7.158333]",73.65334,7.158333,2023-06-08 16:01:00,15.0
181,333333333,"[73.40195, 7.226918]",73.40195,7.226918,2023-06-08 17:00:00,15.6
182,333333333,"[73.15347, 7.293612]",73.15347,7.293612,2023-06-08 17:59:00,15.4
183,333333333,"[72.89946, 7.35113]",72.89946,7.35113,2023-06-08 18:59:00,15.5
184,333333333,"[72.63333, 7.403333]",72.63333,7.403333,2023-06-08 20:01:00,15.0
185,333333333,"[72.37833, 7.453333]",72.37833,7.453333,2023-06-08 21:01:00,15.0
186,333333333,"[72.12334, 7.503334]",72.12334,7.503334,2023-06-08 22:01:00,15.0
187,333333333,"[71.86833, 7.553333]",71.86833,7.553333,2023-06-08 23:01:00,15.0
188,333333333,"[71.58334, 7.608333]",71.58334,7.608333,2023-06-09 00:07:00,15.0
189,333333333,"[71.32667, 7.658333]",71.32667,7.658333,2023-06-09 01:07:00,15.0
190,333333333,"[71.04833, 7.713333]",71.04833,7.713333,2023-06-09 02:13:00,15.0
191,333333333,"[70.77834, 7.766667]",70.77834,7.766667,2023-06-09 03:16:00,15.0
192,333333333,"[70.52834, 7.816667]",70.52834,7.816667,2023-06-09 04:16:00,15.0
193,333333333,"[70.275, 7.866667]",70.275,7.866667,2023-06-09 05:16:00,15.0
194,333333333,"[70.02, 7.916667]",70.02,7.916667,2023-06-09 06:16:00,15.0
195,333333333,"[69.76667, 7.966667]",69.76667,7.966667,2023-06-09 07:16:00,15.0
196,333333333,"[69.515, 8.016666]",69.515,8.016666,2023-06-09 08:16:00,15.0
197,333333333,"[69.24834, 8.068334]",69.24834,8.068334,2023-06-09 09:19:00,15.0
198,333333333,"[68.99647, 8.117697]",68.99647,8.117697,2023-06-09 10:19:00,15.3
199,333333333,"[68.74, 8.158334]",68.74,8.158334,2023-06-09 11:19:00,15.0
200,333333333,"[68.49333, 8.211667]",68.49333,8.211667,2023-06-09 12:19:00,15.0
201,333333333,"[68.19334, 8.271667]",68.19334,8.271667,2023-06-09 13:31:00,14.0
202,333333333,"[67.94334, 8.32]",67.94334,8.32,2023-06-09 14:31:00,15.0
203,333333333,"[67.68333, 8.371667]",67.68333,8.371667,2023-06-09 15:31:00,15.0
204,333333333,"[67.425, 8.421667]",67.425,8.421667,2023-06-09 16:31:00,15.0
205,333333333,"[67.16666, 8.473333]",67.16666,8.473333,2023-06-09 17:31:00,15.0
206,333333333,"[66.90667, 8.525]",66.90667,8.525,2023-06-09 18:31:00,15.0
207,333333333,"[66.65166, 8.575]",66.65166,8.575,2023-06-09 19:31:00,15.0
208,333333333,"[66.36833, 8.63]",66.36833,8.63,2023-06-09 20:37:00,15.0
209,333333333,"[66.11166, 8.68]",66.11166,8.68,2023-06-09 21:37:00,15.0
210,333333333,"[65.85, 8.731667]",65.85,8.731667,2023-06-09 22:37:00,15.0
211,333333333,"[65.59167, 8.781667]",65.59167,8.781667,2023-06-09 23:37:00,15.0
212,333333333,"[65.32833, 8.833333]",65.32833,8.833333,2023-06-10 00:37:00,15.0
213,333333333,"[65.06834, 8.883333]",65.06834,8.883333,2023-06-10 01:37:00,15.0
214,333333333,"[64.80666, 8.935]",64.80666,8.935,2023-06-10 02:37:00,15.0
215,333333333,"[64.535, 8.991667]",64.535,8.991667,2023-06-10 03:40:00,15.0
216,333333333,"[64.25163, 9.049062]",64.25163,9.049062,2023-06-10 04:46:00,15.8
217,333333333,"[63.99, 9.093333]",63.99,9.093333,2023-06-10 05:46:00,15.0
218,333333333,"[63.74, 9.141666]",63.74,9.141666,2023-06-10 06:46:00,15.0
219,333333333,"[63.49667, 9.195]",63.49667,9.195,2023-06-10 07:46:00,14.0
220,333333333,"[63.24, 9.243333]",63.24,9.243333,2023-06-10 08:49:00,14.0
221,333333333,"[63.00167, 9.283334]",63.00167,9.283334,2023-06-10 09:49:00,14.0
222,333333333,"[62.72167, 9.343333]",62.72167,9.343333,2023-06-10 11:01:00,14.0
223,333333333,"[62.47333, 9.388333]",62.47333,9.388333,2023-06-10 12:04:00,14.0
224,333333333,"[62.23333, 9.435]",62.23333,9.435,2023-06-10 13:04:00,14.0
225,333333333,"[61.95667, 9.488334]",61.95667,9.488334,2023-06-10 14:13:00,14.0
226,333333333,"[61.71667, 9.545]",61.71667,9.545,2023-06-10 15:13:00,14.0
227,333333333,"[61.47333, 9.588333]",61.47333,9.588333,2023-06-10 16:13:00,14.0
228,333333333,"[61.17833, 9.641666]",61.17833,9.641666,2023-06-10 17:25:00,15.0
229,333333333,"[60.93333, 9.695]",60.93333,9.695,2023-06-10 18:25:00,14.0
230,333333333,"[60.675, 9.745]",60.675,9.745,2023-06-10 19:28:00,14.0
231,333333333,"[60.43401, 9.795478]",60.43401,9.795478,2023-06-10 20:27:00,14.6
232,333333333,"[60.19513, 9.841062]",60.19513,9.841062,2023-06-10 21:27:00,14.4
233,333333333,"[59.95083, 9.88869]",59.95083,9.88869,2023-06-10 22:27:00,14.7
234,333333333,"[59.70675, 9.93128]",59.70675,9.93128,2023-06-10 23:27:00,14.5
235,333333333,"[59.45833, 9.978333]",59.45833,9.978333,2023-06-11 00:28:00,14.0
236,333333333,"[59.1784, 10.03228]",59.1784,10.03228,2023-06-11 01:36:00,14.9
237,333333333,"[58.89811, 10.09117]",58.89811,10.09117,2023-06-11 02:44:00,15.0
238,333333333,"[58.655, 10.14167]",58.655,10.14167,2023-06-11 03:43:00,14.0
239,333333333,"[58.41167, 10.18333]",58.41167,10.18333,2023-06-11 04:43:00,14.0
240,333333333,"[58.17167, 10.22833]",58.17167,10.22833,2023-06-11 05:43:00,14.0
241,333333333,"[57.90167, 10.28167]",57.90167,10.28167,2023-06-11 06:52:00,14.0
242,333333333,"[57.65167, 10.33667]",57.65167,10.33667,2023-06-11 07:55:00,14.0
243,333333333,"[57.4, 10.38333]",57.4,10.38333,2023-06-11 08:58:00,13.0
244,333333333,"[57.16672, 10.42542]",57.16672,10.42542,2023-06-11 09:58:00,14.1
245,333333333,"[56.915, 10.47667]",56.915,10.47667,2023-06-11 11:01:00,14.0
246,333333333,"[56.67833, 10.52167]",56.67833,10.52167,2023-06-11 12:01:00,14.0
247,333333333,"[56.44333, 10.56667]",56.44333,10.56667,2023-06-11 13:01:00,14.0
248,333333333,"[56.21167, 10.61667]",56.21167,10.61667,2023-06-11 14:01:00,13.0
249,333333333,"[55.98, 10.66]",55.98,10.66,2023-06-11 15:01:00,14.0
250,333333333,"[55.74667, 10.70667]",55.74667,10.70667,2023-06-11 16:01:00,13.0
251,333333333,"[55.51667, 10.75167]",55.51667,10.75167,2023-06-11 17:01:00,14.0
252,333333333,"[55.27833, 10.79833]",55.27833,10.79833,2023-06-11 18:01:00,13.0
253,333333333,"[55.03667, 10.845]",55.03667,10.845,2023-06-11 19:04:00,13.0
254,333333333,"[54.81272, 10.88943]",54.81272,10.88943,2023-06-11 20:04:00,14.2
255,333333333,"[54.57, 10.93333]",54.57,10.93333,2023-06-11 21:04:00,14.0
256,333333333,"[54.33613, 10.97854]",54.33613,10.97854,2023-06-11 22:04:00,13.9
257,333333333,"[54.10167, 11.02167]",54.10167,11.02167,2023-06-11 23:04:00,14.0
258,333333333,"[53.865, 11.07333]",53.865,11.07333,2023-06-12 00:04:00,14.0
259,333333333,"[53.63167, 11.11167]",53.63167,11.11167,2023-06-12 01:04:00,13.0
260,333333333,"[53.40833, 11.15167]",53.40833,11.15167,2023-06-12 02:04:00,13.0
261,333333333,"[53.18906, 11.19806]",53.18906,11.19806,2023-06-12 03:04:00,13.1
262,333333333,"[52.96333, 11.24667]",52.96333,11.24667,2023-06-12 04:04:00,13.0
263,333333333,"[52.72658, 11.31436]",52.72658,11.31436,2023-06-12 05:04:00,15.0
264,333333333,"[52.46667, 11.39167]",52.46667,11.39167,2023-06-12 06:07:00,15.0
265,333333333,"[52.215, 11.47167]",52.215,11.47167,2023-06-12 07:07:00,15.0
266,333333333,"[51.975, 11.61333]",51.975,11.61333,2023-06-12 08:07:00,17.0
267,333333333,"[51.75, 11.795]",51.75,11.795,2023-06-12 09:07:00,17.0
268,333333333,"[51.51333, 11.97667]",51.51333,11.97667,2023-06-12 10:07:00,17.0
269,333333333,"[51.27399, 12.15426]",51.27399,12.15426,2023-06-12 11:10:00,16.7
270,333333333,"[51.03729, 12.31067]",51.03729,12.31067,2023-06-12 12:10:00,16.5
271,333333333,"[50.74333, 12.31333]",50.74333,12.31333,2023-06-12 13:13:00,17.0
272,333333333,"[50.45667, 12.29667]",50.45667,12.29667,2023-06-12 14:13:00,17.0
273,333333333,"[50.15667, 12.27833]",50.15667,12.27833,2023-06-12 15:16:00,16.0
274,333333333,"[49.87, 12.26167]",49.87,12.26167,2023-06-12 16:16:00,16.0
275,333333333,"[49.58, 12.24333]",49.58,12.24333,2023-06-12 17:16:00,17.0
276,333333333,"[49.29397, 12.22697]",49.29397,12.22697,2023-06-12 18:16:00,16.9
277,333333333,"[49.005, 12.20833]",49.005,12.20833,2023-06-12 19:16:00,15.0
278,333333333,"[48.735, 12.19333]",48.735,12.19333,2023-06-12 20:16:00,15.0
279,333333333,"[48.46521, 12.18519]",48.46521,12.18519,2023-06-12 21:16:00,15.7
280,333333333,"[48.20193, 12.16477]",48.20193,12.16477,2023-06-12 22:15:00,15.7
281,333333333,"[47.92574, 12.1451]",47.92574,12.1451,2023-06-12 23:18:00,15.5
282,333333333,"[47.66167, 12.12833]",47.66167,12.12833,2023-06-13 00:19:00,14.0
283,333333333,"[47.39654, 12.11641]",47.39654,12.11641,2023-06-13 01:22:00,14.9
284,333333333,"[47.14691, 12.10136]",47.14691,12.10136,2023-06-13 02:21:00,14.4
285,333333333,"[46.88637, 12.0792]",46.88637,12.0792,2023-06-13 03:25:00,14.6
286,333333333,"[46.645, 12.065]",46.645,12.065,2023-06-13 04:25:00,13.0
287,333333333,"[46.3576, 12.05247]",46.3576,12.05247,2023-06-13 05:38:00,14.0
288,333333333,"[46.08592, 12.03648]",46.08592,12.03648,2023-06-13 06:42:00,16.6
289,333333333,"[45.80215, 12.01929]",45.80215,12.01929,2023-06-13 07:41:00,16.6
290,333333333,"[45.51667, 12.0]",45.51667,12.0,2023-06-13 08:43:00,16.0
291,333333333,"[45.225, 11.98]",45.225,11.98,2023-06-13 09:46:00,16.0
292,333333333,"[44.93333, 11.99]",44.93333,11.99,2023-06-13 10:46:00,18.0
293,333333333,"[44.6189, 12.08737]",44.6189,12.08737,2023-06-13 11:54:00,16.8
294,333333333,"[44.355, 12.19333]",44.355,12.19333,2023-06-13 12:55:00,15.0
295,333333333,"[44.05623, 12.3204]",44.05623,12.3204,2023-06-13 14:07:00,16.0
296,333333333,"[43.80393, 12.41498]",43.80393,12.41498,2023-06-13 15:07:00,16.0
297,333333333,"[43.54447, 12.52566]",43.54447,12.52566,2023-06-13 16:08:00,16.5
298,333333333,"[43.32167, 12.705]",43.32167,12.705,2023-06-13 17:10:00,16.0
299,333333333,"[43.18667, 12.96333]",43.18667,12.96333,2023-06-13 18:13:00,17.0
300,333333333,"[43.06624, 13.22499]",43.06624,13.22499,2023-06-13 19:13:00,16.4
301,333333333,"[42.84877, 13.43158]",42.84877,13.43158,2023-06-13 20:14:00,17.6
