,mmsi,position,lon,lat,tstamp,speed
68,444444444,"[54.92581, 25.59324]",54.92581,25.59324,2023-06-03 22:14:00,14.5
69,444444444,"[54.81401, 25.39409]",54.81401,25.39409,2023-06-03 23:14:00,14.3
70,444444444,"[54.70726, 25.19123]",54.70726,25.19123,2023-06-04 00:14:00,14.0
71,444444444,"[54.55754, 25.03087]",54.55754,25.03087,2023-06-04 01:13:00,8.1
72,444444444,"[54.5551, 25.00123]",54.5551,25.00123,2023-06-04 02:14:00,0.1
73,444444444,"[54.56076, 25.007]",54.56076,25.007,2023-06-04 03:13:00,0.8
74,444444444,"[54.58709, 24.92788]",54.58709,24.92788,2023-06-04 04:13:00,11.7
75,444444444,"[54.66063, 24.81138]",54.66063,24.81138,2023-06-04 05:12:00,2.6
76,444444444,"[54.65233, 24.80838]",54.65233,24.80838,2023-06-04 06:13:00,0.0
77,444444444,"[54.65235, 24.80832]",54.65235,24.80832,2023-06-04 07:15:00,0.0
78,444444444,"[54.65224, 24.80836]",54.65224,24.80836,2023-06-04 08:17:00,0.0
79,444444444,"[54.65225, 24.80837]",54.65225,24.80837,2023-06-04 09:19:00,0.0
80,444444444,"[54.65232, 24.80833]",54.65232,24.80833,2023-06-04 10:22:00,0.0
81,444444444,"[54.65233, 24.80832]",54.65233,24.80832,2023-06-04 11:23:00,0.0
82,444444444,"[54.65233, 24.80836]",54.65233,24.80836,2023-06-04 12:26:00,0.0
83,444444444,"[54.65229, 24.80833]",54.65229,24.80833,2023-06-04 13:29:00,0.0
84,444444444,"[54.65228, 24.80837]",54.65228,24.80837,2023-06-04 14:30:00,0.0
85,444444444,"[54.65235, 24.80834]",54.65235,24.80834,2023-06-04 15:31:00,0.0
86,444444444,"[54.65232, 24.80832]",54.65232,24.80832,2023-06-04 16:34:00,0.0
87,444444444,"[54.6523, 24.80832]",54.6523,24.80832,2023-06-04 17:35:00,0.0
88,444444444,"[54.6523, 24.80836]",54.6523,24.80836,2023-06-04 18:38:00,0.0
89,444444444,"[54.65226, 24.80832]",54.65226,24.80832,2023-06-04 19:40:00,0.0
90,444444444,"[54.65261, 24.80817]",54.65261,24.80817,2023-06-04 20:41:00,0.4
91,444444444,"[54.62788, 24.88206]",54.62788,24.88206,2023-06-04 21:41:00,13.9
92,444444444,"[54.57653, 25.03223]",54.57653,25.03223,2023-06-04 22:41:00,8.4
93,444444444,"[54.62325, 25.1519]",54.62325,25.1519,2023-06-04 23:41:00,0.8
94,444444444,"[54.62301, 25.16504]",54.62301,25.16504,2023-06-05 00:41:00,0.8
95,444444444,"[54.62616, 25.17888]",54.62616,25.17888,2023-06-05 01:41:00,0.9
96,444444444,"[54.63487, 25.19188]",54.63487,25.19188,2023-06-05 02:40:00,0.9
97,444444444,"[54.64806, 25.20193]",54.64806,25.20193,2023-06-05 03:41:00,0.9
98,444444444,"[54.66449, 25.21221]",54.66449,25.21221,2023-06-05 04:41:00,4.3
99,444444444,"[54.84308, 25.18295]",54.84308,25.18295,2023-06-05 05:40:00,4.7
100,444444444,"[54.8493, 25.17143]",54.8493,25.17143,2023-06-05 06:45:00,0.1
101,444444444,"[54.8492, 25.17045]",54.8492,25.17045,2023-06-05 07:45:00,0.0
102,444444444,"[54.84915, 25.1703]",54.84915,25.1703,2023-06-05 08:45:00,0.0
103,444444444,"[54.84873, 25.16952]",54.84873,25.16952,2023-06-05 09:45:00,0.0
104,444444444,"[54.84834, 25.16908]",54.84834,25.16908,2023-06-05 10:45:00,0.0
105,444444444,"[54.84763, 25.1689]",54.84763,25.1689,2023-06-05 11:48:00,0.0
106,444444444,"[54.85647, 25.17275]",54.85647,25.17275,2023-06-05 12:48:00,4.8
107,444444444,"[54.91994, 25.13452]",54.91994,25.13452,2023-06-05 13:48:00,12.6
108,444444444,"[55.04098, 25.02661]",55.04098,25.02661,2023-06-05 14:47:00,4.4
109,444444444,"[55.05515, 25.02399]",55.05515,25.02399,2023-06-05 15:48:00,0.0
110,444444444,"[55.05514, 25.024]",55.05514,25.024,2023-06-05 16:49:00,0.0
111,444444444,"[55.05515, 25.02393]",55.05515,25.02393,2023-06-05 17:50:00,0.0
112,444444444,"[55.05512, 25.02394]",55.05512,25.02394,2023-06-05 18:50:00,0.0
113,444444444,"[55.05519, 25.02398]",55.05519,25.02398,2023-06-05 19:51:00,0.0
114,444444444,"[55.0552, 25.02394]",55.0552,25.02394,2023-06-05 20:52:00,0.0
115,444444444,"[55.05511, 25.02393]",55.05511,25.02393,2023-06-05 21:52:00,0.0
116,444444444,"[55.05515, 25.02394]",55.05515,25.02394,2023-06-05 22:53:00,0.0
117,444444444,"[55.05513, 25.02399]",55.05513,25.02399,2023-06-05 23:56:00,0.0
118,444444444,"[55.05515, 25.02395]",55.05515,25.02395,2023-06-06 00:57:00,0.0
119,444444444,"[55.05511, 25.02396]",55.05511,25.02396,2023-06-06 01:59:00,0.0
120,444444444,"[55.05515, 25.02402]",55.05515,25.02402,2023-06-06 02:59:00,0.0
121,444444444,"[55.05518, 25.02395]",55.05518,25.02395,2023-06-06 04:01:00,0.0
122,444444444,"[55.05517, 25.02394]",55.05517,25.02394,2023-06-06 05:02:00,0.0
123,444444444,"[55.05512, 25.02395]",55.05512,25.02395,2023-06-06 06:04:00,0.0
124,444444444,"[55.05515, 25.02397]",55.05515,25.02397,2023-06-06 07:05:00,0.0
125,444444444,"[55.05509, 25.02397]",55.05509,25.02397,2023-06-06 08:07:00,0.0
126,444444444,"[55.05514, 25.02398]",55.05514,25.02398,2023-06-06 09:10:00,0.0
127,444444444,"[55.05515, 25.02397]",55.05515,25.02397,2023-06-06 10:09:00,0.0
128,444444444,"[55.05516, 25.02397]",55.05516,25.02397,2023-06-06 11:12:00,0.0
129,444444444,"[55.0551, 25.02397]",55.0551,25.02397,2023-06-06 12:13:00,0.0
130,444444444,"[55.05514, 25.02396]",55.05514,25.02396,2023-06-06 13:14:00,0.0
131,444444444,"[55.05512, 25.02398]",55.05512,25.02398,2023-06-06 14:17:00,0.0
132,444444444,"[55.05513, 25.02397]",55.05513,25.02397,2023-06-06 15:19:00,0.0
133,444444444,"[55.05519, 25.02394]",55.05519,25.02394,2023-06-06 16:18:00,0.0
134,444444444,"[55.05508, 25.024]",55.05508,25.024,2023-06-06 17:21:00,0.0
135,444444444,"[55.05516, 25.02399]",55.05516,25.02399,2023-06-06 18:23:00,0.0
136,444444444,"[55.05512, 25.02398]",55.05512,25.02398,2023-06-06 19:25:00,0.0
137,444444444,"[55.05255, 25.02586]",55.05255,25.02586,2023-06-06 20:25:00,1.8
138,444444444,"[54.92442, 25.13076]",54.92442,25.13076,2023-06-06 21:24:00,11.0
139,444444444,"[54.80912, 25.24991]",54.80912,25.24991,2023-06-06 22:23:00,6.7
140,444444444,"[54.82661, 25.48852]",54.82661,25.48852,2023-06-06 23:23:00,15.8
141,444444444,"[55.02381, 25.6401]",55.02381,25.6401,2023-06-07 00:22:00,15.4
142,444444444,"[55.28691, 25.75869]",55.28691,25.75869,2023-06-07 01:22:00,16.3
143,444444444,"[55.53064, 25.92299]",55.53064,25.92299,2023-06-07 02:21:00,17.3
144,444444444,"[55.77557, 26.11422]",55.77557,26.11422,2023-06-07 03:21:00,17.2
145,444444444,"[56.02381, 26.29604]",56.02381,26.29604,2023-06-07 04:21:00,17.7
146,444444444,"[56.27985, 26.47383]",56.27985,26.47383,2023-06-07 05:20:00,17.6
147,444444444,"[56.55852, 26.54827]",56.55852,26.54827,2023-06-07 06:20:00,14.9
148,444444444,"[56.64917, 26.31225]",56.64917,26.31225,2023-06-07 07:19:00,15.4
149,444444444,"[56.71384, 26.07045]",56.71384,26.07045,2023-06-07 08:19:00,14.9
150,444444444,"[56.73412, 25.81373]",56.73412,25.81373,2023-06-07 09:18:00,16.9
151,444444444,"[56.77612, 25.50803]",56.77612,25.50803,2023-06-07 10:18:00,19.4
152,444444444,"[56.86868, 25.19034]",56.86868,25.19034,2023-06-07 11:17:00,19.8
153,444444444,"[56.95396, 24.87844]",56.95396,24.87844,2023-06-07 12:17:00,19.4
154,444444444,"[57.12725, 24.62921]",57.12725,24.62921,2023-06-07 13:17:00,18.9
155,444444444,"[57.44969, 24.50363]",57.44969,24.50363,2023-06-07 14:16:00,19.3
156,444444444,"[57.78514, 24.38398]",57.78514,24.38398,2023-06-07 15:17:00,19.7
157,444444444,"[58.13371, 24.25428]",58.13371,24.25428,2023-06-07 16:18:00,20.4
158,444444444,"[58.505, 24.11333]",58.505,24.11333,2023-06-07 17:24:00,19.0
159,444444444,"[58.84167, 24.0]",58.84167,24.0,2023-06-07 18:24:00,19.0
160,444444444,"[59.19179, 23.92384]",59.19179,23.92384,2023-06-07 19:25:00,19.6
161,444444444,"[59.54091, 23.8412]",59.54091,23.8412,2023-06-07 20:25:00,19.6
162,444444444,"[59.91206, 23.75828]",59.91206,23.75828,2023-06-07 21:29:00,19.6
163,444444444,"[60.26855, 23.68294]",60.26855,23.68294,2023-06-07 22:32:00,19.3
164,444444444,"[60.61315, 23.60979]",60.61315,23.60979,2023-06-07 23:32:00,19.5
165,444444444,"[60.96135, 23.53282]",60.96135,23.53282,2023-06-08 00:32:00,19.7
166,444444444,"[61.31202, 23.45589]",61.31202,23.45589,2023-06-08 01:32:00,19.8
167,444444444,"[61.66631, 23.37742]",61.66631,23.37742,2023-06-08 02:32:00,20.2
168,444444444,"[62.02059, 23.29625]",62.02059,23.29625,2023-06-08 03:32:00,19.8
169,444444444,"[62.36901, 23.22433]",62.36901,23.22433,2023-06-08 04:32:00,19.7
170,444444444,"[62.73464, 23.14429]",62.73464,23.14429,2023-06-08 05:33:00,20.7
171,444444444,"[63.10566, 23.06386]",63.10566,23.06386,2023-06-08 06:33:00,21.3
172,444444444,"[63.47232, 22.97282]",63.47232,22.97282,2023-06-08 07:33:00,20.6
173,444444444,"[63.84833, 22.89]",63.84833,22.89,2023-06-08 08:36:00,20.0
174,444444444,"[64.21051, 22.8096]",64.21051,22.8096,2023-06-08 09:36:00,20.7
175,444444444,"[64.57561, 22.72981]",64.57561,22.72981,2023-06-08 10:36:00,20.6
176,444444444,"[64.93964, 22.65]",64.93964,22.65,2023-06-08 11:38:00,19.8
177,444444444,"[65.30515, 22.56757]",65.30515,22.56757,2023-06-08 12:41:00,20.0
178,444444444,"[65.65833, 22.49]",65.65833,22.49,2023-06-08 13:42:00,19.0
179,444444444,"[65.99744, 22.41337]",65.99744,22.41337,2023-06-08 14:41:00,19.6
180,444444444,"[66.34026, 22.34077]",66.34026,22.34077,2023-06-08 15:41:00,19.5
181,444444444,"[66.67928, 22.26263]",66.67928,22.26263,2023-06-08 16:41:00,19.4
182,444444444,"[67.01873, 22.18445]",67.01873,22.18445,2023-06-08 17:41:00,19.5
183,444444444,"[67.35464, 22.11516]",67.35464,22.11516,2023-06-08 18:40:00,19.3
184,444444444,"[67.69381, 22.03739]",67.69381,22.03739,2023-06-08 19:41:00,19.3
185,444444444,"[68.03085, 21.95873]",68.03085,21.95873,2023-06-08 20:41:00,19.4
186,444444444,"[68.37167, 21.88333]",68.37167,21.88333,2023-06-08 21:42:00,19.0
187,444444444,"[68.56293, 21.60606]",68.56293,21.60606,2023-06-08 22:47:00,18.6
188,444444444,"[68.74667, 21.32167]",68.74667,21.32167,2023-06-08 23:51:00,18.0
189,444444444,"[68.91833, 21.05833]",68.91833,21.05833,2023-06-09 00:51:00,18.0
190,444444444,"[69.09167, 20.78167]",69.09167,20.78167,2023-06-09 01:54:00,18.0
191,444444444,"[69.26334, 20.515]",69.26334,20.515,2023-06-09 02:54:00,18.0
192,444444444,"[69.43833, 20.25]",69.43833,20.25,2023-06-09 03:54:00,18.0
193,444444444,"[69.63, 19.95833]",69.63,19.95833,2023-06-09 05:00:00,18.0
194,444444444,"[69.79333, 19.69333]",69.79333,19.69333,2023-06-09 06:00:00,18.0
195,444444444,"[69.965, 19.43667]",69.965,19.43667,2023-06-09 07:00:00,17.0
196,444444444,"[70.12334, 19.17667]",70.12334,19.17667,2023-06-09 08:00:00,17.0
197,444444444,"[70.3, 18.905]",70.3,18.905,2023-06-09 09:03:00,18.0
198,444444444,"[70.45667, 18.64667]",70.45667,18.64667,2023-06-09 10:03:00,17.0
199,444444444,"[70.62334, 18.39]",70.62334,18.39,2023-06-09 11:03:00,18.0
200,444444444,"[70.78833, 18.13167]",70.78833,18.13167,2023-06-09 12:03:00,18.0
201,444444444,"[70.95, 17.87833]",70.95,17.87833,2023-06-09 13:03:00,17.0
202,444444444,"[71.10667, 17.62]",71.10667,17.62,2023-06-09 14:03:00,18.0
203,444444444,"[71.27, 17.36833]",71.27,17.36833,2023-06-09 15:03:00,17.0
204,444444444,"[71.43166, 17.11]",71.43166,17.11,2023-06-09 16:03:00,17.0
205,444444444,"[71.615, 16.82167]",71.615,16.82167,2023-06-09 17:12:00,17.0
206,444444444,"[71.77, 16.57667]",71.77,16.57667,2023-06-09 18:12:00,16.0
207,444444444,"[71.915, 16.32167]",71.915,16.32167,2023-06-09 19:15:00,16.0
208,444444444,"[72.05666, 16.02167]",72.05666,16.02167,2023-06-09 20:27:00,16.0
209,444444444,"[72.18166, 15.75167]",72.18166,15.75167,2023-06-09 21:30:00,17.0
210,444444444,"[72.305, 15.49167]",72.305,15.49167,2023-06-09 22:30:00,17.0
211,444444444,"[72.44666, 15.19667]",72.44666,15.19667,2023-06-09 23:36:00,18.0
212,444444444,"[72.60167, 14.86167]",72.60167,14.86167,2023-06-10 00:48:00,18.0
213,444444444,"[72.73167, 14.58333]",72.73167,14.58333,2023-06-10 01:48:00,17.0
214,444444444,"[72.85333, 14.30167]",72.85333,14.30167,2023-06-10 02:48:00,18.0
215,444444444,"[73.0, 14.00333]",73.0,14.00333,2023-06-10 03:54:00,17.0
216,444444444,"[73.13, 13.71667]",73.13,13.71667,2023-06-10 04:57:00,17.0
217,444444444,"[73.27333, 13.415]",73.27333,13.415,2023-06-10 06:03:00,18.0
218,444444444,"[73.39333, 13.14]",73.39333,13.14,2023-06-10 07:03:00,17.0
219,444444444,"[73.52, 12.86667]",73.52,12.86667,2023-06-10 08:03:00,18.0
220,444444444,"[73.64667, 12.58667]",73.64667,12.58667,2023-06-10 09:03:00,18.0
221,444444444,"[73.775, 12.30833]",73.775,12.30833,2023-06-10 10:03:00,18.0
222,444444444,"[73.90667, 12.025]",73.90667,12.025,2023-06-10 11:03:00,18.0
223,444444444,"[74.03833, 11.73833]",74.03833,11.73833,2023-06-10 12:03:00,18.0
224,444444444,"[74.17834, 11.43]",74.17834,11.43,2023-06-10 13:06:00,19.0
225,444444444,"[74.32, 11.10667]",74.32,11.10667,2023-06-10 14:12:00,19.0
226,444444444,"[74.47, 10.79833]",74.47,10.79833,2023-06-10 15:15:00,19.0
227,444444444,"[74.60667, 10.49667]",74.60667,10.49667,2023-06-10 16:15:00,19.0
228,444444444,"[74.74333, 10.19667]",74.74333,10.19667,2023-06-10 17:15:00,19.0
229,444444444,"[74.87833, 9.895]",74.87833,9.895,2023-06-10 18:15:00,19.0
230,444444444,"[75.02167, 9.578333]",75.02167,9.578333,2023-06-10 19:18:00,19.0
231,444444444,"[75.15833, 9.276667]",75.15833,9.276667,2023-06-10 20:18:00,19.0
232,444444444,"[75.295, 8.976666]",75.295,8.976666,2023-06-10 21:18:00,19.0
233,444444444,"[75.52834, 8.728333]",75.52834,8.728333,2023-06-10 22:18:00,20.0
234,444444444,"[75.77, 8.478333]",75.77,8.478333,2023-06-10 23:18:00,20.0
235,444444444,"[76.00667, 8.235]",76.00667,8.235,2023-06-11 00:18:00,18.0
236,444444444,"[76.23343, 8.009927]",76.23343,8.009927,2023-06-11 01:28:00,15.9
237,444444444,"[76.435, 7.811666]",76.435,7.811666,2023-06-11 02:33:00,14.0
238,444444444,"[76.60667, 7.64]",76.60667,7.64,2023-06-11 03:33:00,14.0
239,444444444,"[76.81743, 7.499427]",76.81743,7.499427,2023-06-11 04:35:00,14.6
240,444444444,"[77.025, 7.363333]",77.025,7.363333,2023-06-11 05:36:00,14.0
241,444444444,"[77.23666, 7.231667]",77.23666,7.231667,2023-06-11 06:36:00,14.0
242,444444444,"[77.44833, 7.093333]",77.44833,7.093333,2023-06-11 07:36:00,14.0
243,444444444,"[77.65667, 6.95]",77.65667,6.95,2023-06-11 08:36:00,14.0
244,444444444,"[77.87334, 6.818333]",77.87334,6.818333,2023-06-11 09:36:00,15.0
245,444444444,"[78.08667, 6.681667]",78.08667,6.681667,2023-06-11 10:36:00,15.0
246,444444444,"[78.30167, 6.546667]",78.30167,6.546667,2023-06-11 11:36:00,14.0
247,444444444,"[78.49834, 6.421667]",78.49834,6.421667,2023-06-11 12:36:00,13.0
248,444444444,"[78.69666, 6.293334]",78.69666,6.293334,2023-06-11 13:39:00,13.0
249,444444444,"[78.88333, 6.173333]",78.88333,6.173333,2023-06-11 14:39:00,13.0
250,444444444,"[79.07166, 6.058333]",79.07166,6.058333,2023-06-11 15:39:00,12.0
251,444444444,"[79.24333, 5.941667]",79.24333,5.941667,2023-06-11 16:39:00,12.0
252,444444444,"[79.42834, 5.831666]",79.42834,5.831666,2023-06-11 17:39:00,12.0
253,444444444,"[79.62, 5.708333]",79.62,5.708333,2023-06-11 18:42:00,12.0
254,444444444,"[79.79333, 5.588333]",79.79333,5.588333,2023-06-11 19:42:00,12.0
255,444444444,"[79.975, 5.485]",79.975,5.485,2023-06-11 20:42:00,12.0
256,444444444,"[80.19167, 5.473333]",80.19167,5.473333,2023-06-11 21:45:00,12.0
257,444444444,"[80.40833, 5.478333]",80.40833,5.478333,2023-06-11 22:45:00,13.0
258,444444444,"[80.64167, 5.478333]",80.64167,5.478333,2023-06-11 23:48:00,13.0
259,444444444,"[80.88, 5.468333]",80.88,5.468333,2023-06-12 00:54:00,13.0
260,444444444,"[81.10667, 5.461667]",81.10667,5.461667,2023-06-12 01:54:00,13.0
261,444444444,"[81.34, 5.463333]",81.34,5.463333,2023-06-12 02:54:00,13.0
262,444444444,"[81.56834, 5.475]",81.56834,5.475,2023-06-12 03:54:00,13.0
263,444444444,"[81.8, 5.488333]",81.8,5.488333,2023-06-12 04:54:00,14.0
264,444444444,"[82.03833, 5.491667]",82.03833,5.491667,2023-06-12 05:54:00,14.0
265,444444444,"[82.275, 5.498333]",82.275,5.498333,2023-06-12 06:54:00,13.0
266,444444444,"[82.50833, 5.506667]",82.50833,5.506667,2023-06-12 07:54:00,14.0
267,444444444,"[82.75166, 5.516667]",82.75166,5.516667,2023-06-12 08:54:00,14.0
268,444444444,"[83.0, 5.53]",83.0,5.53,2023-06-12 09:54:00,14.0
269,444444444,"[83.24667, 5.543334]",83.24667,5.543334,2023-06-12 10:54:00,15.0
270,444444444,"[83.49834, 5.553333]",83.49834,5.553333,2023-06-12 11:54:00,15.0
271,444444444,"[83.76334, 5.558333]",83.76334,5.558333,2023-06-12 12:57:00,15.0
272,444444444,"[84.025, 5.57]",84.025,5.57,2023-06-12 14:00:00,14.0
273,444444444,"[84.27167, 5.58]",84.27167,5.58,2023-06-12 15:00:00,14.0
274,444444444,"[84.51667, 5.588333]",84.51667,5.588333,2023-06-12 16:00:00,14.0
275,444444444,"[84.78167, 5.6]",84.78167,5.6,2023-06-12 17:06:00,14.0
276,444444444,"[85.02333, 5.611667]",85.02333,5.611667,2023-06-12 18:06:00,14.0
277,444444444,"[85.27834, 5.62]",85.27834,5.62,2023-06-12 19:09:00,14.0
278,444444444,"[85.51667, 5.631667]",85.51667,5.631667,2023-06-12 20:09:00,14.0
279,444444444,"[85.755, 5.638333]",85.755,5.638333,2023-06-12 21:09:00,14.0
280,444444444,"[85.99, 5.645]",85.99,5.645,2023-06-12 22:09:00,13.0
281,444444444,"[86.22155, 5.655813]",86.22155,5.655813,2023-06-12 23:09:00,13.7
282,444444444,"[86.45204, 5.663673]",86.45204,5.663673,2023-06-13 00:09:00,13.6
283,444444444,"[86.70743, 5.672873]",86.70743,5.672873,2023-06-13 01:09:00,15.7
284,444444444,"[86.97833, 5.683333]",86.97833,5.683333,2023-06-13 02:12:00,14.0
285,444444444,"[87.23167, 5.7]",87.23167,5.7,2023-06-13 03:12:00,15.0
286,444444444,"[87.52834, 5.71]",87.52834,5.71,2023-06-13 04:12:00,20.0
287,444444444,"[87.86, 5.721667]",87.86,5.721667,2023-06-13 05:12:00,19.0
288,444444444,"[88.18833, 5.736667]",88.18833,5.736667,2023-06-13 06:12:00,19.0
289,444444444,"[88.53833, 5.753334]",88.53833,5.753334,2023-06-13 07:15:00,20.0
290,444444444,"[88.87, 5.761667]",88.87,5.761667,2023-06-13 08:15:00,19.0
291,444444444,"[89.25166, 5.776667]",89.25166,5.776667,2023-06-13 09:24:00,20.0
292,444444444,"[89.605, 5.8]",89.605,5.8,2023-06-13 10:27:00,20.0
293,444444444,"[90.025, 5.82]",90.025,5.82,2023-06-13 11:42:00,20.0
294,444444444,"[90.36, 5.831666]",90.36,5.831666,2023-06-13 12:42:00,20.0
295,444444444,"[90.69334, 5.838333]",90.69334,5.838333,2023-06-13 13:42:00,20.0
296,444444444,"[91.07833, 5.856667]",91.07833,5.856667,2023-06-13 14:51:00,20.0
297,444444444,"[91.415, 5.87]",91.415,5.87,2023-06-13 15:51:00,20.0
298,444444444,"[91.75166, 5.878334]",91.75166,5.878334,2023-06-13 16:51:00,19.0
299,444444444,"[92.1, 5.893333]",92.1,5.893333,2023-06-13 17:54:00,19.0
